Generacion: 1
203636.0, 184846.0, 2
200248.0, 206798.0, 2
203728.0, 202290.0, 2
200398.0, 196388.0, 2
198066.0, 206798.0, 2
192312.0, 226722.0, 3
192312.0, 226722.0, 3
228834.0, 189712.0, 3
224766.0, 194694.0, 3
214890.0, 207866.0, 3
194730.0, 205680.0, 3
200846.0, 215332.0, 3
208410.0, 220180.0, 3
205930.0, 226612.0, 3
225926.0, 192288.0, 3
209244.0, 204110.0, 3
206998.0, 201082.0, 3
204254.0, 192016.0, 3
201504.0, 219208.0, 3
212304.0, 198874.0, 3
213946.0, 207454.0, 3
212866.0, 197468.0, 3
205610.0, 212130.0, 3
210362.0, 200624.0, 3
209912.0, 211668.0, 3
210992.0, 215358.0, 3
206202.0, 216376.0, 3
203368.0, 226704.0, 3
205080.0, 209814.0, 3
206612.0, 210192.0, 3
201184.0, 217670.0, 3
212708.0, 208446.0, 3
208308.0, 198060.0, 3
206968.0, 206114.0, 3
205538.0, 218110.0, 3
212908.0, 210012.0, 3
212448.0, 198212.0, 3
205610.0, 212130.0, 3
Generacion: 4
201184.0, 217670.0, 1
184878.0, 201816.0, 1
208598.0, 170730.0, 1
208598.0, 170730.0, 1
189848.0, 180682.0, 1
205080.0, 209814.0, 1
184878.0, 201816.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
206202.0, 216376.0, 1
208598.0, 170730.0, 1
221070.0, 179178.0, 2
198000.0, 230704.0, 2
240628.0, 188898.0, 2
188270.0, 203574.0, 2
228834.0, 189712.0, 2
215352.0, 179772.0, 2
199816.0, 217086.0, 2
203368.0, 226704.0, 2
205610.0, 212130.0, 2
203636.0, 184846.0, 2
224766.0, 194694.0, 2
200846.0, 215332.0, 2
192312.0, 226722.0, 2
194730.0, 205680.0, 2
210362.0, 200624.0, 2
200248.0, 206798.0, 2
225926.0, 192288.0, 2
212866.0, 197468.0, 2
204254.0, 192016.0, 2
212304.0, 198874.0, 2
198990.0, 192938.0, 2
209244.0, 204110.0, 2
203728.0, 202290.0, 2
206968.0, 206114.0, 2
207960.0, 196276.0, 2
190892.0, 198510.0, 2
208308.0, 198060.0, 2
200398.0, 196388.0, 2
190892.0, 198510.0, 2
198066.0, 206798.0, 2
212448.0, 198212.0, 2
192312.0, 226722.0, 3
219002.0, 188502.0, 3
206998.0, 201082.0, 3
200352.0, 206468.0, 3
195794.0, 212854.0, 3
205610.0, 212130.0, 3
201056.0, 194180.0, 3
201504.0, 219208.0, 3
Generacion: 5
184878.0, 201816.0, 1
184878.0, 201816.0, 1
207960.0, 196276.0, 1
198372.0, 170710.0, 1
189848.0, 180682.0, 1
187374.0, 194000.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
248290.0, 208876.0, 2
208598.0, 170730.0, 2
192312.0, 226722.0, 2
188270.0, 203574.0, 2
240628.0, 188898.0, 2
221070.0, 179178.0, 2
210206.0, 210838.0, 2
208382.0, 222314.0, 2
225926.0, 192288.0, 2
216770.0, 207608.0, 2
203636.0, 184846.0, 2
208598.0, 170730.0, 2
194730.0, 205680.0, 2
198990.0, 192938.0, 2
206400.0, 225448.0, 2
224766.0, 194694.0, 2
204254.0, 192016.0, 2
200398.0, 196388.0, 2
206998.0, 201082.0, 2
201056.0, 194180.0, 2
190892.0, 198510.0, 2
190892.0, 198510.0, 2
203728.0, 202290.0, 2
192312.0, 226722.0, 2
206968.0, 206114.0, 2
208598.0, 170730.0, 2
190892.0, 198510.0, 2
208598.0, 170730.0, 2
208598.0, 170730.0, 2
208598.0, 170730.0, 2
232764.0, 224132.0, 3
221070.0, 179178.0, 3
250958.0, 222416.0, 3
190324.0, 214268.0, 3
244878.0, 211958.0, 3
211420.0, 182024.0, 3
199204.0, 194360.0, 3
200352.0, 206468.0, 3
198624.0, 205028.0, 3
219002.0, 188502.0, 3
228834.0, 189712.0, 3
Generacion: 6
182834.0, 181260.0, 1
198372.0, 170710.0, 1
198372.0, 170710.0, 1
192312.0, 226722.0, 1
189848.0, 180682.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
189848.0, 180682.0, 1
196562.0, 173282.0, 1
184878.0, 201816.0, 2
192312.0, 226722.0, 2
208598.0, 170730.0, 2
228834.0, 189712.0, 2
203350.0, 210686.0, 2
221070.0, 179178.0, 2
219002.0, 188502.0, 2
194730.0, 205680.0, 2
210534.0, 201712.0, 2
208598.0, 170730.0, 2
204556.0, 208494.0, 2
203636.0, 184846.0, 2
224806.0, 198672.0, 2
198990.0, 192938.0, 2
190892.0, 198510.0, 2
223438.0, 200864.0, 2
184878.0, 201816.0, 2
200398.0, 196388.0, 2
201056.0, 194180.0, 2
187538.0, 189014.0, 2
204254.0, 192016.0, 2
187374.0, 194000.0, 2
187374.0, 194000.0, 2
208598.0, 170730.0, 2
208598.0, 170730.0, 2
184878.0, 201816.0, 2
187374.0, 194000.0, 2
208598.0, 170730.0, 2
208598.0, 170730.0, 2
208598.0, 170730.0, 2
206400.0, 225448.0, 3
221070.0, 179178.0, 3
248290.0, 208876.0, 3
188270.0, 203574.0, 3
232796.0, 209816.0, 3
211420.0, 182024.0, 3
198990.0, 192938.0, 3
190324.0, 214268.0, 3
216804.0, 220692.0, 3
193502.0, 193866.0, 3
190892.0, 198510.0, 3
Generacion: 7
198372.0, 170710.0, 1
182834.0, 181260.0, 1
198372.0, 170710.0, 1
182834.0, 181260.0, 1
189848.0, 180682.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
189848.0, 180682.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
182834.0, 181260.0, 1
206400.0, 225448.0, 2
237662.0, 196160.0, 2
208598.0, 170730.0, 2
184878.0, 201816.0, 2
221070.0, 179178.0, 2
213118.0, 219948.0, 2
203350.0, 210686.0, 2
230708.0, 200086.0, 2
224510.0, 193630.0, 2
216032.0, 204460.0, 2
207094.0, 172850.0, 2
211420.0, 182024.0, 2
193502.0, 193866.0, 2
205094.0, 215566.0, 2
190892.0, 198510.0, 2
201056.0, 194180.0, 2
236438.0, 190558.0, 2
198990.0, 192938.0, 2
233410.0, 190148.0, 2
188270.0, 203574.0, 2
218580.0, 187468.0, 2
232222.0, 192344.0, 2
208598.0, 170730.0, 2
217354.0, 196612.0, 2
205534.0, 213606.0, 2
184878.0, 201816.0, 2
213806.0, 214866.0, 2
203636.0, 184846.0, 2
190324.0, 214268.0, 2
220668.0, 201586.0, 2
219002.0, 188502.0, 2
203636.0, 184846.0, 2
198990.0, 192938.0, 2
187374.0, 194000.0, 2
187538.0, 189014.0, 2
187374.0, 194000.0, 2
184878.0, 201816.0, 2
Generacion: 8
182834.0, 181260.0, 1
198372.0, 170710.0, 1
198372.0, 170710.0, 1
182834.0, 181260.0, 1
189848.0, 180682.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
189848.0, 180682.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
198372.0, 170710.0, 1
215748.0, 224658.0, 2
208598.0, 170730.0, 2
241188.0, 196708.0, 2
184878.0, 201816.0, 2
205420.0, 178320.0, 2
193502.0, 193866.0, 2
213118.0, 219948.0, 2
207094.0, 172850.0, 2
187538.0, 189014.0, 2
226188.0, 198566.0, 2
203636.0, 184846.0, 2
198990.0, 192938.0, 2
237662.0, 196160.0, 2
205094.0, 215566.0, 2
220668.0, 201586.0, 2
210086.0, 209762.0, 2
236438.0, 190558.0, 2
224156.0, 210738.0, 2
229568.0, 192700.0, 2
217324.0, 222106.0, 2
218580.0, 187468.0, 2
225076.0, 207004.0, 2
232222.0, 192344.0, 2
203350.0, 210686.0, 2
230708.0, 200086.0, 2
Generacion: 9
198372.0, 170710.0, 1
182834.0, 181260.0, 1
198372.0, 170710.0, 1
182834.0, 181260.0, 1
189848.0, 180682.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
189848.0, 180682.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
198372.0, 170710.0, 1
198372.0, 170710.0, 1
198372.0, 170710.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
215748.0, 224658.0, 2
208598.0, 170730.0, 2
241188.0, 196708.0, 2
184878.0, 201816.0, 2
187538.0, 189014.0, 2
Generacion: 10
182834.0, 181260.0, 1
198372.0, 170710.0, 1
182834.0, 181260.0, 1
208598.0, 170730.0, 1
189848.0, 180682.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
198372.0, 170710.0, 1
189848.0, 180682.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
Generacion: 11
182834.0, 181260.0, 1
198372.0, 170710.0, 1
182834.0, 181260.0, 1
198372.0, 170710.0, 1
194490.0, 175800.0, 1
189848.0, 180682.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
189848.0, 180682.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
189848.0, 180682.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
Generacion: 12
182834.0, 181260.0, 1
198372.0, 170710.0, 1
182834.0, 181260.0, 1
198372.0, 170710.0, 1
184340.0, 175248.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
Generacion: 13
182834.0, 181260.0, 1
198372.0, 170710.0, 1
182834.0, 181260.0, 1
198372.0, 170710.0, 1
184340.0, 175248.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
184340.0, 175248.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
Generacion: 14
182834.0, 181260.0, 1
198372.0, 170710.0, 1
182834.0, 181260.0, 1
198372.0, 170710.0, 1
184340.0, 175248.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
184340.0, 175248.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
Generacion: 15
182834.0, 181260.0, 1
198372.0, 170710.0, 1
182834.0, 181260.0, 1
198372.0, 170710.0, 1
184340.0, 175248.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
184340.0, 175248.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
Generacion: 16
182834.0, 181260.0, 1
198372.0, 170710.0, 1
198372.0, 170710.0, 1
182834.0, 181260.0, 1
184340.0, 175248.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
184340.0, 175248.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
Generacion: 17
182834.0, 181260.0, 1
198372.0, 170710.0, 1
198372.0, 170710.0, 1
182834.0, 181260.0, 1
184340.0, 175248.0, 1
196562.0, 173282.0, 1
196562.0, 173282.0, 1
184340.0, 175248.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
Generacion: 18
180126.0, 188920.0, 1
198372.0, 170710.0, 1
198372.0, 170710.0, 1
184340.0, 175248.0, 1
196562.0, 173282.0, 1
181408.0, 184462.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
196562.0, 173282.0, 1
184340.0, 175248.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
Generacion: 19
180126.0, 188920.0, 1
198372.0, 170710.0, 1
180126.0, 188920.0, 1
198372.0, 170710.0, 1
184340.0, 175248.0, 1
196562.0, 173282.0, 1
182834.0, 181260.0, 1
181408.0, 184462.0, 1
182834.0, 181260.0, 1
181408.0, 184462.0, 1
196562.0, 173282.0, 1
184340.0, 175248.0, 1
180126.0, 188920.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
Generacion: 20
180126.0, 188920.0, 1
198372.0, 170710.0, 1
198372.0, 170710.0, 1
180126.0, 188920.0, 1
184340.0, 175248.0, 1
196562.0, 173282.0, 1
182834.0, 181260.0, 1
181408.0, 184462.0, 1
182834.0, 181260.0, 1
181408.0, 184462.0, 1
196562.0, 173282.0, 1
184340.0, 175248.0, 1
180126.0, 188920.0, 1
180126.0, 188920.0, 1
180126.0, 188920.0, 1
180126.0, 188920.0, 1
180126.0, 188920.0, 1
181408.0, 184462.0, 1
181408.0, 184462.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
182834.0, 181260.0, 1
